plate,transfer,p,mean,n,se,max,min
1,0,U,0.2127659574468085,4,0,0.2127659574468085,0.2127659574468085
1,0,S,0.5212765957446809,4,0,0.5212765957446809,0.5212765957446809
1,0,A,0.0797872340425532,4,0.026595744680851064,0.10638297872340426,0
1,0,B,0.09308510638297872,4,0.013297872340425532,0.10638297872340426,0.05319148936170213
1,0,A/B,0.013297872340425532,4,0.013297872340425532,0.05319148936170213,0
1,0,AB,0.0797872340425532,4,0.026595744680851064,0.1595744680851064,0.05319148936170213
1,0,E,0,4,0,0,0
1,1,U,0.1276595744680851,4,0,0.1276595744680851,0.1276595744680851
1,1,S,0.4787234042553191,4,0.03191489361702127,0.5106382978723404,0.3829787234042553
1,1,A,0.1595744680851064,4,0.05679296942569847,0.2872340425531915,0.010638297872340425
1,1,B,0.09574468085106383,4,0.015044825131628671,0.11702127659574468,0.05319148936170213
1,1,A/B,0.026595744680851064,4,0.0165379061224979,0.07446808510638298,0
1,1,AB,0.11170212765957446,4,0.03723404255319149,0.22340425531914893,0.07446808510638298
1,1,E,0,4,0,0,0
1,2,U,0.1276595744680851,4,0,0.1276595744680851,0.1276595744680851
1,2,S,0.5106382978723404,4,0.007522412565814346,0.5212765957446809,0.48936170212765956
1,2,A,0.15691489361702127,4,0.039177978358128286,0.2127659574468085,0.0425531914893617
1,2,B,0.07712765957446809,4,0.00509269738168265,0.0851063829787234,0.06382978723404255
1,2,A/B,0.023936170212765957,4,0.002659574468085106,0.031914893617021274,0.02127659574468085
1,2,AB,0.10372340425531915,4,0.03643390529793354,0.2127659574468085,0.06382978723404255
1,2,E,0,4,0,0,0
1,3,U,0.10638297872340426,4,0,0.10638297872340426,0.10638297872340426
1,3,S,0.43617021276595747,4,0.008686133839656662,0.4574468085106383,0.4148936170212766
1,3,A,0.19414893617021275,4,0.02655138143948925,0.23404255319148937,0.11702127659574468
1,3,B,0.08776595744680851,4,0.009084176210957091,0.10638297872340426,0.06382978723404255
1,3,A/B,0.05585106382978723,4,0.00908417621095709,0.07446808510638298,0.031914893617021274
1,3,AB,0.11968085106382978,4,0.03112952103914794,0.2127659574468085,0.0851063829787234
1,3,E,0,4,0,0,0
1,4,U,0.1276595744680851,4,0,0.1276595744680851,0.1276595744680851
1,4,S,0.4015957446808511,4,0.00908417621095709,0.425531914893617,0.3829787234042553
1,4,A,0.1622340425531915,4,0.017574669859573587,0.20212765957446807,0.11702127659574468
1,4,B,0.10638297872340426,4,0.007522412565814333,0.1276595744680851,0.09574468085106383
1,4,A/B,0.06648936170212766,4,0.005092697381682648,0.07446808510638298,0.05319148936170213
1,4,AB,0.13563829787234044,4,0.016466467749119425,0.18085106382978725,0.10638297872340426
1,4,E,0,4,0,0,0
1,5,U,0.06382978723404255,4,0,0.06382978723404255,0.06382978723404255
1,5,S,0.3670212765957447,4,0.011072691486521985,0.39361702127659576,0.3404255319148936
1,5,A,0.19946808510638298,4,0.02313473111826221,0.24468085106382978,0.13829787234042554
1,5,B,0.125,4,0.00509269738168265,0.13829787234042554,0.11702127659574468
1,5,A/B,0.08244680851063829,4,0.00509269738168265,0.09574468085106383,0.07446808510638298
1,5,AB,0.1622340425531915,4,0.01757466985957359,0.2127659574468085,0.13829787234042554
1,5,E,0,4,0,0,0
1,6,U,0.0851063829787234,4,0,0.0851063829787234,0.0851063829787234
1,6,S,0.35638297872340424,4,0.009213036210472756,0.3723404255319149,0.32978723404255317
1,6,A,0.18351063829787234,4,0.020543670613929907,0.22340425531914893,0.1276595744680851
1,6,B,0.10904255319148937,4,0.00509269738168265,0.11702127659574468,0.09574468085106383
1,6,A/B,0.13829787234042554,4,0.01302920075948499,0.1702127659574468,0.10638297872340426
1,6,AB,0.1276595744680851,4,0.03220904632018608,0.22340425531914893,0.0851063829787234
1,6,E,0,4,0,0,0
1,7,U,0.05319148936170213,4,0,0.05319148936170213,0.05319148936170213
1,7,S,0.2606382978723404,4,0.01535506035078792,0.2978723404255319,0.22340425531914893
1,7,A,0.19414893617021275,4,0.030206959286171668,0.24468085106382978,0.10638297872340426
1,7,B,0.15425531914893617,4,0.013386231268210551,0.18085106382978725,0.11702127659574468
1,7,A/B,0.1675531914893617,4,0.00509269738168265,0.18085106382978725,0.1595744680851064
1,7,AB,0.1702127659574468,4,0.028479394333703913,0.2553191489361702,0.13829787234042554
1,7,E,0,4,0,0,0
1,8,U,0.06382978723404255,4,0,0.06382978723404255,0.06382978723404255
1,8,S,0.31648936170212766,4,0.006693115634105275,0.32978723404255317,0.2978723404255319
1,8,A,0.17287234042553193,4,0.007978723404255324,0.18085106382978725,0.14893617021276595
1,8,B,0.11702127659574468,4,0.004343066919828328,0.1276595744680851,0.10638297872340426
1,8,A/B,0.19148936170212766,4,0.008686133839656662,0.2127659574468085,0.1702127659574468
1,8,AB,0.1382978723404255,4,0.010638297872340427,0.1702127659574468,0.1276595744680851
1,8,E,0,4,0,0,0
1,9,U,0.05319148936170213,4,0,0.05319148936170213,0.05319148936170213
1,9,S,0.31117021276595747,4,0.00797872340425532,0.32978723404255317,0.2978723404255319
1,9,A,0.1276595744680851,4,0.01942278572713355,0.1702127659574468,0.0851063829787234
1,9,B,0.11436170212765957,4,0.006693115634105273,0.1276595744680851,0.09574468085106383
1,9,A/B,0.19680851063829785,4,0.0053191489361702066,0.20212765957446807,0.18085106382978725
1,9,AB,0.19680851063829788,4,0.016537906122497895,0.24468085106382978,0.1702127659574468
1,9,E,0,4,0,0,0
1,10,U,0.05585106382978723,4,0.002659574468085105,0.06382978723404255,0.05319148936170213
1,10,S,0.2898936170212766,4,0.00908417621095709,0.30851063829787234,0.26595744680851063
1,10,A,0.13031914893617022,4,0.015278092145047948,0.14893617021276595,0.0851063829787234
1,10,B,0.1622340425531915,4,0.013297872340425534,0.19148936170212766,0.1276595744680851
1,10,A/B,0.23138297872340424,4,0.010068986428723892,0.24468085106382978,0.20212765957446807
1,10,AB,0.13031914893617022,4,0.021442174862496142,0.19148936170212766,0.09574468085106383
1,10,E,0,4,0,0,0
1,11,U,0.05585106382978723,4,0.002659574468085105,0.06382978723404255,0.05319148936170213
1,11,S,0.2526595744680851,4,0.007978723404255319,0.26595744680851063,0.23404255319148937
1,11,A,0.15691489361702127,4,0.01702958573785332,0.18085106382978725,0.10638297872340426
1,11,B,0.15691489361702127,4,0.007978723404255324,0.18085106382978725,0.14893617021276595
1,11,A/B,0.1728723404255319,4,0.015278092145047951,0.2127659574468085,0.14893617021276595
1,11,AB,0.2047872340425532,4,0.025463486908413248,0.2765957446808511,0.1595744680851064
1,11,E,0,4,0,0,0
1,12,U,0.05585106382978723,4,0.002659574468085105,0.06382978723404255,0.05319148936170213
1,12,S,0.19946808510638298,4,0.021442174862496142,0.23404255319148937,0.13829787234042554
1,12,A,0.18085106382978725,4,0.011490674997177057,0.2127659574468085,0.1595744680851064
1,12,B,0.18351063829787234,4,0.015278092145047944,0.22340425531914893,0.1595744680851064
1,12,A/B,0.1595744680851064,4,0.011490674997177057,0.19148936170212766,0.13829787234042554
1,12,AB,0.22074468085106383,4,0.026193770749457723,0.2978723404255319,0.18085106382978725
1,12,E,0,4,0,0,0
1,13,U,0.07712765957446809,4,0.0026595744680851068,0.0851063829787234,0.07446808510638298
1,13,S,0.1622340425531915,4,0.020079346902315824,0.19148936170212766,0.10638297872340426
1,13,A,0.14627659574468085,4,0.01588339793188734,0.19148936170212766,0.11702127659574468
1,13,B,0.2021276595744681,4,0.009711392863566771,0.22340425531914893,0.18085106382978725
1,13,A/B,0.15691489361702127,4,0.012568658580459064,0.19148936170212766,0.13829787234042554
1,13,AB,0.2553191489361702,4,0.029134178590700326,0.3404255319148936,0.2127659574468085
1,13,E,0,4,0,0,0
1,14,U,0.06914893617021275,4,0.0030710120701575843,0.07446808510638298,0.06382978723404255
1,14,S,0.2074468085106383,4,0.00686699174859471,0.22340425531914893,0.19148936170212766
1,14,A,0.1276595744680851,4,0.013029200759484992,0.1595744680851064,0.09574468085106383
1,14,B,0.25265957446808507,4,0.0026595744680851033,0.2553191489361702,0.24468085106382978
1,14,A/B,0.13829787234042554,4,0.007522412565814333,0.14893617021276595,0.11702127659574468
1,14,AB,0.20478723404255317,4,0.012568658580459064,0.22340425531914893,0.1702127659574468
1,14,E,0,4,0,0,0
1,15,U,0.09574468085106383,4,0.004343066919828331,0.10638297872340426,0.0851063829787234
1,15,S,0.2127659574468085,4,0.00752241256581434,0.23404255319148937,0.20212765957446807
1,15,A,0.07712765957446809,4,0.01588339793188734,0.11702127659574468,0.0425531914893617
1,15,B,0.1356382978723404,4,0.005092697381682651,0.14893617021276595,0.1276595744680851
1,15,A/B,0.1675531914893617,4,0.01757466985957359,0.20212765957446807,0.1276595744680851
1,15,AB,0.31117021276595747,4,0.032318663357372664,0.40425531914893614,0.2553191489361702
1,15,E,0,4,0,0,0
1,16,U,0.06914893617021277,4,0.005319148936170212,0.07446808510638298,0.05319148936170213
1,16,S,0.15425531914893617,4,0.014073145271620164,0.18085106382978725,0.11702127659574468
